2017102826,nba.g.1947156,nba.t.26,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-utah-jazz-2017102826/,Sun, 29 Oct 2017 01:00:00,4667
2017102822,nba.g.1947448,nba.t.22,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-portland-trail-blazers-2017102822/,Sun, 29 Oct 2017 02:00:00,4667
2017102812,nba.g.1948010,nba.t.12,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-clippers-2017102812/,Sun, 29 Oct 2017 02:30:00,4667
2017102822,nba.g.1947448,nba.t.22,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-portland-trail-blazers-2017102822/,Sun, 29 Oct 2017 02:00:00,4668
2017102812,nba.g.1948010,nba.t.12,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-clippers-2017102812/,Sun, 29 Oct 2017 02:30:00,4668
2017102901,nba.g.1947131,nba.t.1,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-atlanta-hawks-2017102901/,Sun, 29 Oct 2017 19:30:00,4674
2017102911,nba.g.1947268,nba.t.11,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-indiana-pacers-2017102911/,Sun, 29 Oct 2017 20:30:00,4674
2017102917,nba.g.1947365,nba.t.17,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-brooklyn-nets-2017102917/,Sun, 29 Oct 2017 22:00:00,4674
2017102923,nba.g.1947649,nba.t.23,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-sacramento-kings-2017102923/,Sun, 29 Oct 2017 22:00:00,4674
2017102930,nba.g.1947689,nba.t.30,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-charlotte-hornets-2017102930/,Sun, 29 Oct 2017 22:00:00,4674
2017102905,nba.g.1947394,nba.t.5,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-cleveland-cavaliers-2017102905/,Sun, 29 Oct 2017 23:00:00,4674
2017102909,nba.g.1947363,nba.t.9,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-golden-state-warriors-2017102909/,Mon, 30 Oct 2017 00:30:00,4674
2017102917,nba.g.1947365,nba.t.17,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-brooklyn-nets-2017102917/,Sun, 29 Oct 2017 22:00:00,4678
2017102923,nba.g.1947649,nba.t.23,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-sacramento-kings-2017102923/,Sun, 29 Oct 2017 22:00:00,4678
2017102930,nba.g.1947689,nba.t.30,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-charlotte-hornets-2017102930/,Sun, 29 Oct 2017 22:00:00,4678
2017102905,nba.g.1947394,nba.t.5,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-cleveland-cavaliers-2017102905/,Sun, 29 Oct 2017 23:00:00,4678
2017102909,nba.g.1947363,nba.t.9,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-golden-state-warriors-2017102909/,Mon, 30 Oct 2017 00:30:00,4678
2017102905,nba.g.1947394,nba.t.5,nba.t.18,https://sports.yahoo.com/nba/new-york-knicks-cleveland-cavaliers-2017102905/,Sun, 29 Oct 2017 23:00:00,4675
2017102909,nba.g.1947363,nba.t.9,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-golden-state-warriors-2017102909/,Mon, 30 Oct 2017 00:30:00,4675
2017103002,nba.g.1947140,nba.t.2,nba.t.24,https://sports.yahoo.com/nba/san-antonio-spurs-boston-celtics-2017103002/,Mon, 30 Oct 2017 23:30:00,4680
2017103018,nba.g.1947573,nba.t.18,nba.t.7,https://sports.yahoo.com/nba/denver-nuggets-new-york-knicks-2017103018/,Mon, 30 Oct 2017 23:30:00,4680
2017103014,nba.g.1947822,nba.t.14,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-miami-heat-2017103014/,Mon, 30 Oct 2017 23:30:00,4680
2017103010,nba.g.1947682,nba.t.10,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-houston-rockets-2017103010/,Tue, 31 Oct 2017 00:00:00,4680
2017103029,nba.g.1947695,nba.t.29,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-memphis-grizzlies-2017103029/,Tue, 31 Oct 2017 00:00:00,4680
2017103003,nba.g.1948194,nba.t.3,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-new-orleans-pelicans-2017103003/,Tue, 31 Oct 2017 00:00:00,4680
2017103026,nba.g.1947161,nba.t.26,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-utah-jazz-2017103026/,Tue, 31 Oct 2017 01:00:00,4680
2017103022,nba.g.1947454,nba.t.22,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-portland-trail-blazers-2017103022/,Tue, 31 Oct 2017 02:00:00,4680
2017103012,nba.g.1948032,nba.t.12,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-los-angeles-clippers-2017103012/,Tue, 31 Oct 2017 02:30:00,4680
2017103010,nba.g.1947682,nba.t.10,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-houston-rockets-2017103010/,Tue, 31 Oct 2017 00:00:00,4681
2017103029,nba.g.1947695,nba.t.29,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-memphis-grizzlies-2017103029/,Tue, 31 Oct 2017 00:00:00,4681
2017103003,nba.g.1948194,nba.t.3,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-new-orleans-pelicans-2017103003/,Tue, 31 Oct 2017 00:00:00,4681
2017103026,nba.g.1947161,nba.t.26,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-utah-jazz-2017103026/,Tue, 31 Oct 2017 01:00:00,4681
2017103022,nba.g.1947454,nba.t.22,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-portland-trail-blazers-2017103022/,Tue, 31 Oct 2017 02:00:00,4681
2017103012,nba.g.1948032,nba.t.12,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-los-angeles-clippers-2017103012/,Tue, 31 Oct 2017 02:30:00,4681
2017103026,nba.g.1947161,nba.t.26,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-utah-jazz-2017103026/,Tue, 31 Oct 2017 01:00:00,4682
2017103022,nba.g.1947454,nba.t.22,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-portland-trail-blazers-2017103022/,Tue, 31 Oct 2017 02:00:00,4682
2017103012,nba.g.1948032,nba.t.12,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-los-angeles-clippers-2017103012/,Tue, 31 Oct 2017 02:30:00,4682
2017103022,nba.g.1947454,nba.t.22,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-portland-trail-blazers-2017103022/,Tue, 31 Oct 2017 02:00:00,4683
2017103012,nba.g.1948032,nba.t.12,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-los-angeles-clippers-2017103012/,Tue, 31 Oct 2017 02:30:00,4683
2017103111,nba.g.1947274,nba.t.11,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-indiana-pacers-2017103111/,Tue, 31 Oct 2017 23:00:00,4690
2017103117,nba.g.1947376,nba.t.17,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-brooklyn-nets-2017103117/,Tue, 31 Oct 2017 23:30:00,4690
2017103115,nba.g.1948127,nba.t.15,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-milwaukee-bucks-2017103115/,Wed, 01 Nov 2017 00:00:00,4690
2017103113,nba.g.1947224,nba.t.13,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-lakers-2017103113/,Wed, 01 Nov 2017 02:30:00,4690
2017103115,nba.g.1948127,nba.t.15,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-milwaukee-bucks-2017103115/,Wed, 01 Nov 2017 00:00:00,4691
2017103113,nba.g.1947224,nba.t.13,nba.t.8,https://sports.yahoo.com/nba/detroit-pistons-los-angeles-lakers-2017103113/,Wed, 01 Nov 2017 02:30:00,4691
2017110105,nba.g.1947417,nba.t.5,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-cleveland-cavaliers-2017110105/,Wed, 01 Nov 2017 23:00:00,4694
2017110127,nba.g.1947687,nba.t.27,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-washington-wizards-2017110127/,Wed, 01 Nov 2017 23:00:00,4694
2017110130,nba.g.1947696,nba.t.30,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-charlotte-hornets-2017110130/,Wed, 01 Nov 2017 23:00:00,4694
2017110120,nba.g.1947709,nba.t.20,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-philadelphia-76ers-2017110120/,Wed, 01 Nov 2017 23:00:00,4694
2017110102,nba.g.1947142,nba.t.2,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-boston-celtics-2017110102/,Wed, 01 Nov 2017 23:30:00,4694
2017110114,nba.g.1947831,nba.t.14,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-miami-heat-2017110114/,Wed, 01 Nov 2017 23:30:00,4694
2017110118,nba.g.1947580,nba.t.18,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-new-york-knicks-2017110118/,Thu, 02 Nov 2017 00:00:00,4694
2017110129,nba.g.1947703,nba.t.29,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-memphis-grizzlies-2017110129/,Thu, 02 Nov 2017 00:00:00,4694
2017110103,nba.g.1948196,nba.t.3,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-new-orleans-pelicans-2017110103/,Thu, 02 Nov 2017 00:00:00,4694
2017110126,nba.g.1947168,nba.t.26,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-utah-jazz-2017110126/,Thu, 02 Nov 2017 01:00:00,4694
2017110107,nba.g.1947865,nba.t.7,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-denver-nuggets-2017110107/,Thu, 02 Nov 2017 01:00:00,4694
2017110112,nba.g.1948045,nba.t.12,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-los-angeles-clippers-2017110112/,Thu, 02 Nov 2017 02:30:00,4694
2017110118,nba.g.1947580,nba.t.18,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-new-york-knicks-2017110118/,Thu, 02 Nov 2017 00:00:00,4695
2017110129,nba.g.1947703,nba.t.29,nba.t.19,https://sports.yahoo.com/nba/orlando-magic-memphis-grizzlies-2017110129/,Thu, 02 Nov 2017 00:00:00,4695
2017110103,nba.g.1948196,nba.t.3,nba.t.16,https://sports.yahoo.com/nba/minnesota-timberwolves-new-orleans-pelicans-2017110103/,Thu, 02 Nov 2017 00:00:00,4695
2017110126,nba.g.1947168,nba.t.26,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-utah-jazz-2017110126/,Thu, 02 Nov 2017 01:00:00,4695
2017110107,nba.g.1947865,nba.t.7,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-denver-nuggets-2017110107/,Thu, 02 Nov 2017 01:00:00,4695
2017110112,nba.g.1948045,nba.t.12,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-los-angeles-clippers-2017110112/,Thu, 02 Nov 2017 02:30:00,4695
2017110126,nba.g.1947168,nba.t.26,nba.t.22,https://sports.yahoo.com/nba/portland-trail-blazers-utah-jazz-2017110126/,Thu, 02 Nov 2017 01:00:00,4696
2017110107,nba.g.1947865,nba.t.7,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-denver-nuggets-2017110107/,Thu, 02 Nov 2017 01:00:00,4696
2017110112,nba.g.1948045,nba.t.12,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-los-angeles-clippers-2017110112/,Thu, 02 Nov 2017 02:30:00,4696
2017110224,nba.g.1948182,nba.t.24,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-san-antonio-spurs-2017110224/,Fri, 03 Nov 2017 00:00:00,4703
2017110222,nba.g.1947462,nba.t.22,nba.t.13,https://sports.yahoo.com/nba/los-angeles-lakers-portland-trail-blazers-2017110222/,Fri, 03 Nov 2017 02:30:00,4703
2017110308,nba.g.1947114,nba.t.8,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-detroit-pistons-2017110308/,Fri, 03 Nov 2017 23:00:00,4715
2017110319,nba.g.1947520,nba.t.19,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-orlando-magic-2017110319/,Fri, 03 Nov 2017 23:00:00,4715
2017110327,nba.g.1947693,nba.t.27,nba.t.5,https://sports.yahoo.com/nba/cleveland-cavaliers-washington-wizards-2017110327/,Fri, 03 Nov 2017 23:00:00,4715
2017110320,nba.g.1947721,nba.t.20,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-philadelphia-76ers-2017110320/,Fri, 03 Nov 2017 23:00:00,4715
2017110301,nba.g.1947137,nba.t.1,nba.t.10,https://sports.yahoo.com/nba/houston-rockets-atlanta-hawks-2017110301/,Fri, 03 Nov 2017 23:30:00,4715
2017110318,nba.g.1947583,nba.t.18,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-new-york-knicks-2017110318/,Fri, 03 Nov 2017 23:30:00,4715
2017110306,nba.g.1947737,nba.t.6,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-dallas-mavericks-2017110306/,Sat, 04 Nov 2017 00:30:00,4715
2017110324,nba.g.1948184,nba.t.24,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-san-antonio-spurs-2017110324/,Sat, 04 Nov 2017 00:30:00,4715
2017110326,nba.g.1947178,nba.t.26,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-utah-jazz-2017110326/,Sat, 04 Nov 2017 01:00:00,4715
2017110307,nba.g.1947873,nba.t.7,nba.t.14,https://sports.yahoo.com/nba/miami-heat-denver-nuggets-2017110307/,Sat, 04 Nov 2017 01:00:00,4715
2017110325,nba.g.1947717,nba.t.25,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-oklahoma-city-thunder-2017110325/,Sat, 04 Nov 2017 01:30:00,4715
2017110313,nba.g.1947235,nba.t.13,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-los-angeles-lakers-2017110313/,Sat, 04 Nov 2017 02:30:00,4715
2017110306,nba.g.1947737,nba.t.6,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-dallas-mavericks-2017110306/,Sat, 04 Nov 2017 00:30:00,4716
2017110324,nba.g.1948184,nba.t.24,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-san-antonio-spurs-2017110324/,Sat, 04 Nov 2017 00:30:00,4716
2017110326,nba.g.1947178,nba.t.26,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-utah-jazz-2017110326/,Sat, 04 Nov 2017 01:00:00,4716
2017110307,nba.g.1947873,nba.t.7,nba.t.14,https://sports.yahoo.com/nba/miami-heat-denver-nuggets-2017110307/,Sat, 04 Nov 2017 01:00:00,4716
2017110325,nba.g.1947717,nba.t.25,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-oklahoma-city-thunder-2017110325/,Sat, 04 Nov 2017 01:30:00,4716
2017110313,nba.g.1947235,nba.t.13,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-los-angeles-lakers-2017110313/,Sat, 04 Nov 2017 02:30:00,4716
2017110326,nba.g.1947178,nba.t.26,nba.t.28,https://sports.yahoo.com/nba/toronto-raptors-utah-jazz-2017110326/,Sat, 04 Nov 2017 01:00:00,4717
2017110307,nba.g.1947873,nba.t.7,nba.t.14,https://sports.yahoo.com/nba/miami-heat-denver-nuggets-2017110307/,Sat, 04 Nov 2017 01:00:00,4717
2017110325,nba.g.1947717,nba.t.25,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-oklahoma-city-thunder-2017110325/,Sat, 04 Nov 2017 01:30:00,4717
2017110313,nba.g.1947235,nba.t.13,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-los-angeles-lakers-2017110313/,Sat, 04 Nov 2017 02:30:00,4717
2017110412,nba.g.1948055,nba.t.12,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-clippers-2017110412/,Sat, 04 Nov 2017 19:30:00,4719
2017110408,nba.g.1947115,nba.t.8,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-detroit-pistons-2017110408/,Sat, 04 Nov 2017 23:00:00,4719
2017110404,nba.g.1947193,nba.t.4,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-chicago-bulls-2017110404/,Sun, 05 Nov 2017 00:00:00,4719
2017110416,nba.g.1947862,nba.t.16,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-minnesota-timberwolves-2017110416/,Sun, 05 Nov 2017 00:00:00,4719
2017110407,nba.g.1947875,nba.t.7,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-denver-nuggets-2017110407/,Sun, 05 Nov 2017 01:00:00,4719
2017110408,nba.g.1947115,nba.t.8,nba.t.23,https://sports.yahoo.com/nba/sacramento-kings-detroit-pistons-2017110408/,Sat, 04 Nov 2017 23:00:00,4720
2017110404,nba.g.1947193,nba.t.4,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-chicago-bulls-2017110404/,Sun, 05 Nov 2017 00:00:00,4720
2017110416,nba.g.1947862,nba.t.16,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-minnesota-timberwolves-2017110416/,Sun, 05 Nov 2017 00:00:00,4720
2017110407,nba.g.1947875,nba.t.7,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-denver-nuggets-2017110407/,Sun, 05 Nov 2017 01:00:00,4720
2017110404,nba.g.1947193,nba.t.4,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-chicago-bulls-2017110404/,Sun, 05 Nov 2017 00:00:00,4721
2017110416,nba.g.1947862,nba.t.16,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-minnesota-timberwolves-2017110416/,Sun, 05 Nov 2017 00:00:00,4721
2017110407,nba.g.1947875,nba.t.7,nba.t.9,https://sports.yahoo.com/nba/golden-state-warriors-denver-nuggets-2017110407/,Sun, 05 Nov 2017 01:00:00,4721
2017110505,nba.g.1947425,nba.t.5,nba.t.1,https://sports.yahoo.com/nba/atlanta-hawks-cleveland-cavaliers-2017110505/,Sun, 05 Nov 2017 20:00:00,4729
2017110512,nba.g.1948064,nba.t.12,nba.t.14,https://sports.yahoo.com/nba/miami-heat-los-angeles-clippers-2017110512/,Sun, 05 Nov 2017 20:30:00,4729
2017110519,nba.g.1947524,nba.t.19,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-orlando-magic-2017110519/,Sun, 05 Nov 2017 23:00:00,4729
2017110528,nba.g.1948223,nba.t.28,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-toronto-raptors-2017110528/,Sun, 05 Nov 2017 23:00:00,4729
2017110510,nba.g.1947715,nba.t.10,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-houston-rockets-2017110510/,Mon, 06 Nov 2017 00:00:00,4729
2017110524,nba.g.1948190,nba.t.24,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-san-antonio-spurs-2017110524/,Mon, 06 Nov 2017 00:00:00,4729
2017110518,nba.g.1947587,nba.t.18,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-new-york-knicks-2017110518/,Mon, 06 Nov 2017 00:30:00,4729
2017110516,nba.g.1947867,nba.t.16,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-minnesota-timberwolves-2017110516/,Mon, 06 Nov 2017 01:00:00,4729
2017110522,nba.g.1947467,nba.t.22,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-portland-trail-blazers-2017110522/,Mon, 06 Nov 2017 02:00:00,4729
2017110513,nba.g.1947250,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017110513/,Mon, 06 Nov 2017 02:30:00,4729
2017110519,nba.g.1947524,nba.t.19,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-orlando-magic-2017110519/,Sun, 05 Nov 2017 23:00:00,4738
2017110528,nba.g.1948223,nba.t.28,nba.t.27,https://sports.yahoo.com/nba/washington-wizards-toronto-raptors-2017110528/,Sun, 05 Nov 2017 23:00:00,4738
2017110510,nba.g.1947715,nba.t.10,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-houston-rockets-2017110510/,Mon, 06 Nov 2017 00:00:00,4738
2017110524,nba.g.1948190,nba.t.24,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-san-antonio-spurs-2017110524/,Mon, 06 Nov 2017 00:00:00,4738
2017110518,nba.g.1947587,nba.t.18,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-new-york-knicks-2017110518/,Mon, 06 Nov 2017 00:30:00,4738
2017110516,nba.g.1947867,nba.t.16,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-minnesota-timberwolves-2017110516/,Mon, 06 Nov 2017 01:00:00,4738
2017110522,nba.g.1947467,nba.t.22,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-portland-trail-blazers-2017110522/,Mon, 06 Nov 2017 02:00:00,4738
2017110513,nba.g.1947250,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017110513/,Mon, 06 Nov 2017 02:30:00,4738
2017110510,nba.g.1947715,nba.t.10,nba.t.26,https://sports.yahoo.com/nba/utah-jazz-houston-rockets-2017110510/,Mon, 06 Nov 2017 00:00:00,4730
2017110524,nba.g.1948190,nba.t.24,nba.t.21,https://sports.yahoo.com/nba/phoenix-suns-san-antonio-spurs-2017110524/,Mon, 06 Nov 2017 00:00:00,4730
2017110518,nba.g.1947587,nba.t.18,nba.t.11,https://sports.yahoo.com/nba/indiana-pacers-new-york-knicks-2017110518/,Mon, 06 Nov 2017 00:30:00,4730
2017110516,nba.g.1947867,nba.t.16,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-minnesota-timberwolves-2017110516/,Mon, 06 Nov 2017 01:00:00,4730
2017110522,nba.g.1947467,nba.t.22,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-portland-trail-blazers-2017110522/,Mon, 06 Nov 2017 02:00:00,4730
2017110513,nba.g.1947250,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017110513/,Mon, 06 Nov 2017 02:30:00,4730
2017110516,nba.g.1947867,nba.t.16,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-minnesota-timberwolves-2017110516/,Mon, 06 Nov 2017 01:00:00,4731
2017110522,nba.g.1947467,nba.t.22,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-portland-trail-blazers-2017110522/,Mon, 06 Nov 2017 02:00:00,4731
2017110513,nba.g.1947250,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017110513/,Mon, 06 Nov 2017 02:30:00,4731
2017110522,nba.g.1947467,nba.t.22,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-portland-trail-blazers-2017110522/,Mon, 06 Nov 2017 02:00:00,4732
2017110513,nba.g.1947250,nba.t.13,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-los-angeles-lakers-2017110513/,Mon, 06 Nov 2017 02:30:00,4732
2017110601,nba.g.1947139,nba.t.1,nba.t.2,https://sports.yahoo.com/nba/boston-celtics-atlanta-hawks-2017110601/,Tue, 07 Nov 2017 00:30:00,4739
2017110621,nba.g.1947277,nba.t.21,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-phoenix-suns-2017110621/,Tue, 07 Nov 2017 02:00:00,4739
2017110609,nba.g.1947370,nba.t.9,nba.t.14,https://sports.yahoo.com/nba/miami-heat-golden-state-warriors-2017110609/,Tue, 07 Nov 2017 03:30:00,4739
2017110621,nba.g.1947277,nba.t.21,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-phoenix-suns-2017110621/,Tue, 07 Nov 2017 02:00:00,4740
2017110609,nba.g.1947370,nba.t.9,nba.t.14,https://sports.yahoo.com/nba/miami-heat-golden-state-warriors-2017110609/,Tue, 07 Nov 2017 03:30:00,4740
2017110711,nba.g.1947284,nba.t.11,nba.t.3,https://sports.yahoo.com/nba/new-orleans-pelicans-indiana-pacers-2017110711/,Wed, 08 Nov 2017 00:00:00,4745
2017110705,nba.g.1947429,nba.t.5,nba.t.15,https://sports.yahoo.com/nba/milwaukee-bucks-cleveland-cavaliers-2017110705/,Wed, 08 Nov 2017 00:00:00,4745
2017110727,nba.g.1947704,nba.t.27,nba.t.6,https://sports.yahoo.com/nba/dallas-mavericks-washington-wizards-2017110727/,Wed, 08 Nov 2017 00:00:00,4745
2017110718,nba.g.1947592,nba.t.18,nba.t.30,https://sports.yahoo.com/nba/charlotte-hornets-new-york-knicks-2017110718/,Wed, 08 Nov 2017 00:30:00,4745
2017110728,nba.g.1948234,nba.t.28,nba.t.4,https://sports.yahoo.com/nba/chicago-bulls-toronto-raptors-2017110728/,Wed, 08 Nov 2017 00:30:00,4745
2017110724,nba.g.1948213,nba.t.24,nba.t.12,https://sports.yahoo.com/nba/los-angeles-clippers-san-antonio-spurs-2017110724/,Wed, 08 Nov 2017 01:30:00,4745
2017110726,nba.g.1947183,nba.t.26,nba.t.20,https://sports.yahoo.com/nba/philadelphia-76ers-utah-jazz-2017110726/,Wed, 08 Nov 2017 02:00:00,4745
2017110707,nba.g.1947880,nba.t.7,nba.t.17,https://sports.yahoo.com/nba/brooklyn-nets-denver-nuggets-2017110707/,Wed, 08 Nov 2017 02:00:00,4745
2017110722,nba.g.1947472,nba.t.22,nba.t.29,https://sports.yahoo.com/nba/memphis-grizzlies-portland-trail-blazers-2017110722/,Wed, 08 Nov 2017 03:00:00,4745
2017110723,nba.g.1947664,nba.t.23,nba.t.25,https://sports.yahoo.com/nba/oklahoma-city-thunder-sacramento-kings-2017110723/,Wed, 08 Nov 2017 03:00:00,4745
2017110724,nba.g.1948213,nba.t.24,nba.t.12,https://sports.yahoo.com/nba/los-angeles-clippers-san-antonio-spurs-2017110724/,Wed, 08 Nov 2017 01:30:00,4746
